data-fid-start,data-fid-end,data-fid-today,data-fid-deviceid,data-fid-img,data-fid-imgtype,data-fid-imgtype_other,data-fid-obs,data-fid-gps,data-fid-gps-altitude,data-fid-gps-accuracy,data-meta-instanceID
6/11/2020 16:52:00,6/11/2020 16:53:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1YI1pMwo4VJqk4aV8pI2dooIig4geVjK4,healthy, , ,"-3.35844033,36.71409091",1449,5,uuid:97c80714-1778-433b-9ff5-d6509a19ecf4
6/11/2020 16:53:00,6/11/2020 16:53:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1gE9d1rwFiNRg5aN-0lN_HarC5IjfzWCJ,healthy, , ,"-3.35844408,36.71409539",1449,5,uuid:78f339c9-14d6-41d8-9461-ba4756a049f4
6/11/2020 16:54:00,6/11/2020 16:54:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1OmYIPHfthjzwjXMZbT8gUu7lBp_d5l7P,healthy, , ,"-3.35844544,36.71409373",1449,5,uuid:e7966bdb-7d1a-40c0-9342-304f41097ab1
6/11/2020 16:54:00,6/11/2020 16:55:00,6/11/2020,359044064548618,https://drive.google.com/open?id=19zYhVjnuH9208VBOmdgjuVNcmIv7cSjD,healthy, , ,"-3.3584444,36.71409261",1450,5,uuid:9e4d4227-7d5b-4ae3-bc49-4d98458da415
6/11/2020 16:59:00,6/11/2020 16:59:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1rm7YZhHKgYPFAGGQ7mvrD2E4q0vu14z2,healthy, , ,"-3.3585949,36.7141315",1458,5,uuid:ca278042-3574-4b4f-ae3a-02a11bf721f0
6/11/2020 16:59:00,6/11/2020 16:59:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1C3tkSUCejtW3OjvZDZBZsJpK8R-_PiE2,healthy, , ,"-3.35842078,36.71410147",1454,4,uuid:e7392696-9343-475a-bd60-bece301560a7
6/11/2020 17:00:00,6/11/2020 17:00:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1TGEngHy3Dsr-IRMvCgexX-GjW4lyIjy9,healthy, , ,"-3.35835881,36.7141292",1456,5,uuid:803fdb81-6a5e-4f53-9f8f-f7666654e8d1
6/11/2020 17:01:00,6/11/2020 17:02:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1C7DXoF1BVzTDAIJ5knn9bNtjp9W9NpLP,healthy, , ,"-3.35837692,36.714119",1446,6,uuid:0bfa6575-3ef6-4c80-bfc0-c8ee06b93d58
6/11/2020 17:04:00,6/11/2020 17:05:00,6/11/2020,359044064548618,https://drive.google.com/open?id=17oD3_4V8MxgbopiNAwNP7t8ip2wfzwwb,healthy, , ,"-3.35840157,36.71409536",1447,5,uuid:cba3ff9e-d3e9-451a-928e-3162c7d56a7c
6/11/2020 17:07:00,6/11/2020 17:08:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1Fb-toIv2kfy5BDcDz-JBTF_4QDwUXEu9,healthy, , ,"-3.35840457,36.7140922",1448,5,uuid:901dd361-7f3e-4113-b620-a517fe6a9c71
6/11/2020 17:08:00,6/11/2020 17:08:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1fFVRyPUas7f90gZt0WpXHS1Iwf3KoC_Z,healthy, , ,"-3.35838051,36.71409503",1450,5,uuid:d87f4ff4-83cd-4163-92a9-bc1846428597
6/11/2020 17:08:00,6/11/2020 17:09:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1VdzNsZlmwpJEuNax0x7-vzYY1x6WmTlr,healthy, , ,"-3.35840354,36.7140926",1447,5,uuid:68742243-4db4-43f3-8b73-f2f2702b4990
6/11/2020 17:09:00,6/11/2020 17:09:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1oeEYhWpH2ZE4aJggB-XDLnqs63cMEsfr,healthy, , ,"-3.35838137,36.71409475",1446,5,uuid:19206ed3-4fba-4f56-b541-688391c212f9
6/11/2020 17:10:00,6/11/2020 17:10:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1gUt7E58PvZvDZpa_8ndyHSvuFVlFZ8cP,healthy, , ,"-3.35837793,36.71409091",1445,5,uuid:c5bb7bc1-c986-40ff-a8b6-e17c8cab5df4
6/11/2020 17:10:00,6/11/2020 17:10:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1On2D_ovY_qjyniBb0JiuoC2IzqgTI7wi,healthy, , ,"-3.35837025,36.71408488",1444,5,uuid:215c0ce2-3ca9-4db3-80ac-fbb00537eb10
6/11/2020 17:10:00,6/11/2020 17:11:00,6/11/2020,359044064548618,https://drive.google.com/open?id=12wfbhQHmDf062_w2lMUkSKAESRPkP44Q,healthy, , ,"-3.35836841,36.71408437",1445,4,uuid:bac29593-29ec-49fa-9b63-eb007a98394f
6/11/2020 17:11:00,6/11/2020 17:11:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1XiJol89V4vwlC-oDR-I2ALuAyW53Tk-1,healthy, , ,"-3.35836977,36.71408795",1443,5,uuid:531ea53f-74d2-46c2-a673-b0ab5a3c771c
6/11/2020 17:11:00,6/11/2020 17:12:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1enBvAkeR7tQ2-t_oGRyTAViqprpAI5Gc,healthy, , ,"-3.35837546,36.7140866",1444,5,uuid:786f3ad9-8d9a-45ca-97aa-044b530fce06
6/11/2020 17:12:00,6/11/2020 17:12:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1vt-gZ85K-fQruT0YUUiUo6m1aKONK1QD,healthy, , ,"-3.35838048,36.71408241",1445,5,uuid:e94c219a-0650-4b10-9006-af01273ed167
6/11/2020 17:12:00,6/11/2020 17:12:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1ftOAvB7TT7BdCHVeYv5Uo-PWVuf6dAs7,healthy, , ,"-3.35838985,36.71408254",1446,4,uuid:73dc7c9f-cf20-42b5-8143-7fe3b00d0070
6/11/2020 17:12:00,6/11/2020 17:13:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1ogXmn6bcQuXhJLi9VcF_kbmea3_Jens7,healthy, , ,"-3.35839466,36.71408264",1445,5,uuid:ede4be8b-152e-4776-a801-ebfc3e9110d0
6/11/2020 17:13:00,6/11/2020 17:13:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1GVgthvhFJ6dYHGKtc0EISuD4-1DIwHIB,healthy, , ,"-3.35839799,36.71408537",1446,5,uuid:2e23eefd-ccb4-441d-a414-c1b151fd215d
6/11/2020 17:13:00,6/11/2020 17:14:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1BXsB_eSCveEj206cY7EMXfJU-bg_O1d9,healthy, , ,"-3.3583999,36.71408618",1446,5,uuid:d8d31645-8247-4f85-a6b3-afaced43ff86
6/11/2020 17:15:00,6/11/2020 17:15:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1318YnPd0tafCiDiV3Ts5GOvRubm1e7lb,healthy, , ,"-3.35839864,36.71406838",1449,8,uuid:69a96ad2-8620-4175-aff9-a61bdf838744
6/11/2020 17:15:00,6/11/2020 17:16:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1l_-VV-_AUN_Synse7C1X8EMso8bZR8UE,healthy, , ,"-3.35840023,36.71406417",1449,8,uuid:cbcf54df-4e18-4908-ae91-5b6ad9a82d29
6/11/2020 17:16:00,6/11/2020 17:16:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1Y7s_Uj3olZ8OzgQvURPvpku7GLzxbpk2,healthy, , ,"-3.35839503,36.71406245",1449,8,uuid:2c22cb21-8b92-4f01-818f-057d841bc5c9
4/11/2020 15:09:00,4/11/2020 15:09:00,4/11/2020,359044064548618,https://drive.google.com/open?id=1ahVHM43hgW07emxgT5Q6CS9YS4ItR3sZ,healthy, , ,"-3.35840977,36.71409658",1449,5,uuid:332c1a69-2c71-4a0b-af66-2a7507261034
4/11/2020 15:09:00,4/11/2020 15:10:00,4/11/2020,359044064548618,https://drive.google.com/open?id=1vGgZ7Z03WJLxvw2LiUnP9xdtKDIoF5ex,healthy, , ,"-3.35841086,36.71410051",1449,5,uuid:280fe69c-515f-4992-ab54-41d355ed4ba5
4/11/2020 15:10:00,4/11/2020 15:11:00,4/11/2020,359044064548618,https://drive.google.com/open?id=1o_b8QT27Xk-jU3DgZ9aZ1naspHm-Z4Dr,healthy, , ,"-3.35841292,36.71410319",1451,5,uuid:7be244f4-4836-4109-bf4b-a4a9c7014842
4/11/2020 15:16:00,4/11/2020 15:16:00,4/11/2020,359044064548618,https://drive.google.com/open?id=1LJEZYQeS_q7gbvGWdwL95iS2i96KiBNo,healthy, , ,"-3.35839962,36.71404251",1433,4,uuid:df68dcf3-990a-46f9-8f30-40ac06014980
4/11/2020 15:23:00,4/11/2020 15:24:00,4/11/2020,359044064548618,https://drive.google.com/open?id=1PMgreSSfm2OFDTGZ6oLB7GUGwvuwRQCN,healthy, , ,"-3.35842384,36.71405404",1441,5,uuid:3352b284-8a5f-46f4-94d6-fa9454d966cb
4/11/2020 15:48:00,4/11/2020 15:48:00,4/11/2020,359044064548618,https://drive.google.com/open?id=1GM28U4wGCrev-bPj_reIIMzd8n2Zh77r,healthy, , ,"-3.35847645,36.71412982",1452,5,uuid:92b51c77-ce45-46e9-9ae1-3a9f34321982
4/11/2020 15:49:00,4/11/2020 15:50:00,4/11/2020,359044064548618,https://drive.google.com/open?id=13Js3-vtIZluuIyXhW9kqOOl8C_fdaEY9,healthy, , ,"-3.35844292,36.71409172",1453,5,uuid:7d6a038e-8969-4528-bb60-ac893d827394
4/11/2020 15:50:00,4/11/2020 15:50:00,4/11/2020,359044064548618,https://drive.google.com/open?id=107E0Utav60xisF-IRJOWcQrZ7SqWeBDc,healthy, , ,"-3.35842497,36.71407325",1453,5,uuid:ffb3e61e-c8ae-4ed2-ae2d-1cf86a8dd795
4/11/2020 15:50:00,4/11/2020 15:51:00,4/11/2020,359044064548618,https://drive.google.com/open?id=1sAQRWtPzPp8p-P1qkl_0WM0reUkd0hYk,healthy, , ,"-3.35842379,36.71405282",1454,5,uuid:5f249f33-ebd9-46f4-bff6-725cba151485
5/11/2020 12:33:00,5/11/2020 12:35:00,5/11/2020,359044064548618,https://drive.google.com/open?id=1FDdDIaJ_WMajgnl024y9Ep1npQdX-93Z,healthy, , ,"-3.35849025,36.714077",1463,5,uuid:2542bff1-586a-4b42-ba9b-46196cd4bc1f
5/11/2020 13:53:00,5/11/2020 13:53:00,5/11/2020,359044064548618,https://drive.google.com/open?id=1EZhC_W02p6GHQsCBdF4y8-DofDETFOkx,healthy, , ,"-3.35840042,36.7141006",1442,5,uuid:9ba3d510-3911-465c-95af-08385cefe59e
6/11/2020 10:44:00,6/11/2020 10:45:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1bP-6sYvgulanTfMus1xXabXSJPT0JCV3,healthy, , ,"-3.35843255,36.71402714",1446,5,uuid:b5ab46ce-dfd2-49d7-9450-0f26f5d3f772
6/11/2020 13:04:00,6/11/2020 13:05:00,6/11/2020,359044064548618,https://drive.google.com/open?id=15_REL3YZb1shj-x4Zf4ggCyTmGUMtVtw,healthy, , ,"-3.35842736,36.71412065",1449,5,uuid:e5a3c80f-1961-42ca-903d-0e8313bcac6b
6/11/2020 16:08:00,6/11/2020 16:09:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1KGyCo7g_QE_0I1_5cyahKV_ybUwDVJB6,healthy, , ,"-3.358385,36.71409096",1448,5,uuid:301f9aa3-14f4-41e5-b477-e8389e656e31
6/11/2020 16:56:00,6/11/2020 16:57:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1n1u4ozcLRMShY50PDnMevn3dhRwx7xfN,healthy, , ,"-3.35841868,36.71408308",1447,5,uuid:c6107f6b-a72e-4742-aa74-460b93b4eaea
6/11/2020 17:03:00,6/11/2020 17:03:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1Ip9q_q2Ez9tpKbmMTEO2IfZgbjyY_GaW,healthy, , ,"-3.35841712,36.71410853",1451,6,uuid:374a0052-8192-4ece-b5a9-0f14bb0c4a1d
6/11/2020 17:03:00,6/11/2020 17:04:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1PRfgjXbXWEPwl9wGY_AgzTmUH4IfGEx_,healthy, , ,"-3.35842696,36.71409684",1452,5,uuid:2ad175bd-58c0-4b6f-98a7-d670ab9e1f39
6/11/2020 17:14:00,6/11/2020 17:14:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1sMkAiu-PD3qbRlPUS_ZRHpgwgMez6c7k,healthy, , ,"-3.35827539,36.71407776",1438,12,uuid:5e1e6247-3f3a-4719-8811-99e077ee7928
6/11/2020 17:14:00,6/11/2020 17:15:00,6/11/2020,359044064548618,https://drive.google.com/open?id=1YgVZZIVzmgRqQxElrL_OOjABuOefv23w,healthy, , ,"-3.35839266,36.71405982",1449,6,uuid:b3953243-eef4-44b8-884a-15f1ded8855e
7/11/2020 9:41:00,7/11/2020 9:42:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1i2TZvUZVjp8cH4sXEvd6Rgu5JvfZynze,healthy, , ,"-3.35845101,36.71404987",1487,5,uuid:b4876936-4037-403a-b188-9262c7a9294a
7/11/2020 9:43:00,7/11/2020 9:43:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1VHDIKUlkstySPCtsM90phwGaohbr3wgC,healthy, , ,"-3.35846068,36.7140764",1468,4,uuid:48e9a612-dd68-494e-9ee5-431ff323b608
7/11/2020 9:43:00,7/11/2020 9:43:00,7/11/2020,359044064548618,https://drive.google.com/open?id=16tz2vL4YlTQ2bdz-d1za2UtVjm3GVFbe,healthy, , ,"-3.35845569,36.71406897",1469,5,uuid:e00a0c1d-e5b2-4215-8eff-9b2397a7d9d6
7/11/2020 9:43:00,7/11/2020 9:44:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1oaqohbsBguQ_59oTzR0GumYew__ek8j-,healthy, , ,"-3.35843628,36.71406055",1464,5,uuid:188807c9-7e72-4895-9177-2bd74b3cd10b
7/11/2020 9:44:00,7/11/2020 12:12:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1yOhAJuyGitLc2xTtjtFw1q5SYX0vPgMe,healthy, , ,"-3.35844933,36.71405427",1466,5,uuid:0e1d8220-30ae-4072-b99e-37c072c44d65
7/11/2020 9:44:00,7/11/2020 9:44:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1OW3kH72wKb2KNX3lbmToSMhglfBfIupe,healthy, , ,"-3.3584416,36.71404932",1468,5,uuid:bae436e1-12b2-4133-bfbc-c1797c10b1f2
7/11/2020 9:45:00,7/11/2020 9:45:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1CAiNfYF1jrRa5ZD6KKvX91bacCztrOuU,healthy, , ,"-3.35844464,36.71405052",1468,5,uuid:9ec54317-e762-4a64-b6ea-eec589b3ed85
7/11/2020 9:49:00,7/11/2020 9:49:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1VVsyHbcHcgQW_gFkiel0MHdG0yvr3Gtf,healthy, , ,"-3.35844983,36.71405756",1466,5,uuid:d14354da-59db-4407-87b1-1c450974c43e
7/11/2020 9:53:00,7/11/2020 9:53:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1QXbqVEUSCEUJbCGVYhEQDWkGUG3iRX9u,healthy, , ,"-3.35843043,36.71410071",1441,5,uuid:a899fd3d-e6e9-4e15-b9b5-3db80a12961a
7/11/2020 9:54:00,7/11/2020 9:55:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1pZUDIC325VzvN9tJiXx55pneRFEu_rFt,healthy, , ,"-3.35847574,36.71399805",1456,4,uuid:2d322d45-321b-46a0-bd8a-a0d05de465be
7/11/2020 9:57:00,7/11/2020 9:58:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1ff4Ie6MN50Rgwgq5g93-logoYKm0CXjP,healthy, , ,"-3.35849413,36.71416295",1449,5,uuid:15013522-68f1-4441-b700-b7e16f73c6fc
7/11/2020 10:52:00,7/11/2020 10:53:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1c00GAajWYJ2FPO7UlfF2IvFjG1_3qYQA,healthy, , ,"-3.35845186,36.71407109",1443,5,uuid:684f44af-4418-43d6-8161-ae9d30dfdad1
7/11/2020 10:53:00,7/11/2020 10:54:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1Y1M6J9uBD1kL1IizYxegayybYWV0nmus,healthy, , ,"-3.35843738,36.71406106",1442,5,uuid:09bdcbc0-5c9d-4e57-a7ce-0a89c9b8188b
7/11/2020 10:54:00,7/11/2020 10:55:00,7/11/2020,359044064548618,https://drive.google.com/open?id=13EstE_R9GiU4unj2OXdvxlC4sksqf38M,healthy, , ,"-3.35842655,36.7140574",1440,5,uuid:c4723c7e-03e3-444a-afdf-95119d0be0e7
7/11/2020 10:55:00,7/11/2020 10:55:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1EufwqUu-iY6gmG6M2dzjrmxAAGDKnKmF,healthy, , ,"-3.3584234,36.71405305",1437,5,uuid:dbb64b2c-2926-4e93-a35f-ff7f0c6e70d0
7/11/2020 10:55:00,7/11/2020 10:56:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1M4wZT9oGSGQI6o4FkHQia_8JC5kao0cC,healthy, , ,"-3.35842149,36.71403792",1434,5,uuid:e5c9e8e7-10ae-426e-9fe4-764f38c4ee6a
7/11/2020 10:56:00,7/11/2020 10:57:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1ss7pZt3kkPlQr2yagit-hFUQJHjt2rV9,healthy, , ,"-3.35842459,36.71405218",1436,5,uuid:6e153b96-d918-4a1d-955a-7dd8c06175ee
7/11/2020 10:57:00,7/11/2020 10:57:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1TWUH5pstYW83G9RBaGywljf9VV_Z1VpM,healthy, , ,"-3.35842551,36.71405399",1437,5,uuid:f774104e-0b86-450b-8000-bd548c6fafe8
7/11/2020 10:57:00,7/11/2020 10:58:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1qWKhzyEeiMBSNVwa909U5WTOn6xOdNq0,healthy, , ,"-3.35842469,36.71406211",1438,5,uuid:e8ad5213-8968-48c3-8dc3-8d982e6def5f
7/11/2020 10:58:00,7/11/2020 10:59:00,7/11/2020,359044064548618,https://drive.google.com/open?id=18vmzhpVOG-EMWhQzLV12mDuxk1sY1hcH,healthy, , ,"-3.35842688,36.71405799",1440,5,uuid:e86839d6-7108-4b84-97c3-8312d74da099
7/11/2020 11:00:00,7/11/2020 11:00:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1PrnIYQNsCVgqnBI4hVN2_Kyjq6na32ZD,healthy, , ,"-3.35844851,36.7140604",1437,5,uuid:5fdad8d2-a6bf-40fd-81d9-b84e48d32874
7/11/2020 11:01:00,7/11/2020 11:01:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1-iijYWCsAlc2OGVGuK6o6ZkSRJ9NVH3Y,healthy, , ,"-3.35842586,36.71406045",1442,5,uuid:208dd73e-1f66-41dd-8ac9-2cb8f972fce6
7/11/2020 11:01:00,7/11/2020 11:02:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1LjiHya1xSqC1BH0UUrFjFKIFCemBNSc_,healthy, , ,"-3.35842363,36.71405603",1440,5,uuid:a7b1bc32-35da-44d7-afaa-f48a15823723
7/11/2020 11:02:00,7/11/2020 11:03:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1Q4jwFfMpXSZsHa69t1fsS0pFwlAmVqGX,healthy, , ,"-3.35841133,36.71405538",1443,5,uuid:1b46e7ad-1223-4523-84bf-48e47a314bbe
7/11/2020 11:05:00,7/11/2020 11:05:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1c8L1MKQM2t2k3QHEYqXO6WTzTIbTJLIT,healthy, , ,"-3.3584023,36.71403762",1441,5,uuid:78c18b45-a745-4bd8-a3cc-ba908f54bf1a
7/11/2020 11:08:00,7/11/2020 11:09:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1zrM1aPoAKb-YC0A2uaoLoK0Wq4FR8rCP,healthy, , ,"-3.35839938,36.71403664",1440,5,uuid:6fa97188-1d88-486b-aa65-e3363f80a91b
7/11/2020 11:09:00,7/11/2020 11:09:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1PwnQ6R_cH0dz-dyLgptMSk26IfwFIxZO,healthy, , ,"-3.35839769,36.71403427",1438,5,uuid:3db1dc90-f57f-4f80-a252-93b127cbdc5d
7/11/2020 11:10:00,7/11/2020 11:10:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1XLlXOQ3SOOX58NiI0u6M4F7tDCcqdWyn,healthy, , ,"-3.35846631,36.71410461",1460,5,uuid:d8ec0ba6-8f85-4d69-9140-516a65078981
7/11/2020 11:11:00,7/11/2020 11:11:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1eU_UyGQWAp444Qw_KFoLCONbAySRJOLp,healthy, , ,"-3.3584765,36.71411958",1461,5,uuid:40f45873-25d8-45ee-ae47-08973686de0e
7/11/2020 11:13:00,7/11/2020 11:13:00,7/11/2020,359044064548618,https://drive.google.com/open?id=19qU9k2nErXQEtRWfON7Scop1H6fm_aXz,healthy, , ,"-3.35847746,36.71411691",1463,5,uuid:1c038f6d-22d7-4e2a-817c-681c95aa1b64
7/11/2020 11:18:00,7/11/2020 11:18:00,7/11/2020,359044064548618,https://drive.google.com/open?id=15cUPW6-MD4Rg0caSUgYWE7N6jpOFMgnc,healthy, , ,"-3.35854278,36.71414204",1476,5,uuid:7bef6b92-ba6f-487e-ab90-802571a74287
7/11/2020 11:18:00,7/11/2020 11:19:00,7/11/2020,359044064548618,https://drive.google.com/open?id=10wcXGEiFPqF0YkFhlC8uAQuZZCBpaV6i,healthy, , ,"-3.35848556,36.71414942",1472,5,uuid:53197f63-4adf-496f-9930-8aedfba5fc8e
7/11/2020 11:19:00,7/11/2020 11:19:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1VphkENXbH0wcCgbEmzodhyk-_J7Xq4AE,healthy, , ,"-3.35846818,36.7141275",1467,5,uuid:9f5aca52-627c-4abf-bd7c-f064fc1d1784
7/11/2020 11:19:00,7/11/2020 11:20:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1eoULyXICbhWP6TvGa4JypU4SmXI_kg4j,healthy, , ,"-3.35845902,36.71411251",1463,5,uuid:ba44e9e4-d851-4407-96af-439b25000a9b
7/11/2020 11:20:00,7/11/2020 11:21:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1_uYU2DvdL2p_bRhARWk7gGH1Ix1_xdx6,healthy, , ,"-3.35846169,36.71410255",1461,5,uuid:633b9476-e63a-441d-a67b-78b796f0cd6f
7/11/2020 11:21:00,7/11/2020 11:21:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1IcyukWed6iDmxUA-ZDii8kjuTDDeSpkx,healthy, , ,"-3.35845677,36.71410282",1459,5,uuid:18a1f5a4-cd16-4f61-be5f-e7a7a17fcc60
7/11/2020 11:21:00,7/11/2020 11:22:00,7/11/2020,359044064548618,https://drive.google.com/open?id=19lgDa2DDiebFaLVNzV0aLH39WW4CiaGB,healthy, , ,"-3.35845048,36.71410364",1459,5,uuid:ecd1a540-64a2-4328-ae2b-ae34418ae2c4
7/11/2020 11:22:00,7/11/2020 11:23:00,7/11/2020,359044064548618,https://drive.google.com/open?id=18U0JKulGA9Y1gVXgVn2tEX3f43a4PV-Z,healthy, , ,"-3.35845141,36.71410647",1458,5,uuid:77cfbd55-a8c4-421a-a8fa-2583724a1150
7/11/2020 11:23:00,7/11/2020 11:24:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1FBqH7M9hiK2EcUHtQSNoFBkRopYUZumY,healthy, , ,"-3.35845492,36.71411697",1461,5,uuid:f5275a4e-f742-49e7-80ae-22146b164af6
7/11/2020 11:26:00,7/11/2020 11:27:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1cDWROH9s9waffKnh2kp0uzHBayVs96eV,healthy, , ,"-3.3584549,36.71412019",1460,4,uuid:fe41d25a-11cf-4bbf-812e-a7fe23bbc51e
7/11/2020 11:28:00,7/11/2020 11:29:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1WQURohQgCwI9u9RU5M_bljzd9jRK3VU5,healthy, , ,"-3.3584461,36.71400965",1446,5,uuid:12cd2d3f-4c67-44d1-943b-824ecdcb75f4
7/11/2020 11:29:00,7/11/2020 11:30:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1tWIN96E70dtDRqhicGl4Gm7kz4fnEieU,healthy, , ,"-3.35842419,36.7140868",1454,5,uuid:faa7e451-2e9b-497d-8038-817cb68b507c
7/11/2020 11:31:00,7/11/2020 11:31:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1PYoDiAMvqGX_7jdypF1y2GwwcTMy548w,healthy, , ,"-3.35845926,36.71407267",1457,5,uuid:eda66690-2026-47ed-8a01-e84706956cf9
7/11/2020 11:32:00,7/11/2020 11:32:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1kxKVofKUir-KgWtxj2R2j_crXtUdNg6A,healthy, , ,"-3.35846516,36.71409741",1460,5,uuid:6b144a37-9e63-4346-8afd-00bbb6ade605
7/11/2020 11:34:00,7/11/2020 11:34:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1bLGx12aUUiuQ9wAhuvX7fW6HzH5WpjPb,healthy, , ,"-3.35843276,36.71402418",1456,5,uuid:67e6dd50-e02e-48bb-8fce-b0c223124b5f
7/11/2020 11:34:00,7/11/2020 11:35:00,7/11/2020,359044064548618,https://drive.google.com/open?id=12nh_2KUHKLb__zrnwEjOnvP8klq4zka9,healthy, , ,"-3.35840978,36.71402005",1449,5,uuid:dbf50f1f-48bf-4f06-a276-63612e5cd19d
7/11/2020 11:38:00,7/11/2020 11:39:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1fzeRaY7fo_BfI_UBHUFlDk5ghDxWIpYk,healthy, , ,"-3.35842971,36.7140054",1441,5,uuid:e50475ba-fca7-4d7e-b755-a11156d6c9bf
7/11/2020 11:49:00,7/11/2020 11:50:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1f0HzMt9VLaOI-k_V8P1nZALIdkpxBQna,healthy, , ,"-3.35837096,36.71399153",1430,5,uuid:e59d2842-53ef-4867-abbc-928b8cb06eef
7/11/2020 11:52:00,7/11/2020 11:53:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1MIddoqO4C2U-KT-i4PzQfb3FS-fzyRwe,healthy, , ,"-3.35836792,36.71398522",1427,5,uuid:e05d86ea-9dd9-4d93-9301-a2b53c77f965
7/11/2020 11:53:00,7/11/2020 11:54:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1Rh_xLjIAoXB7FdXeq21-C07r54gbZ-qZ,healthy, , ,"-3.35837516,36.71397939",1427,5,uuid:195207c4-c28b-4049-b307-1943acbd5b24
7/11/2020 11:55:00,7/11/2020 11:55:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1X8--EM0cxv9UE-b-BJ8UP396wJhBEFXP,healthy, , ,"-3.35849243,36.71398898",1442,5,uuid:74568132-5591-478b-a9ae-329053fdc68e
7/11/2020 11:56:00,7/11/2020 11:57:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1oa3tS4_DtjoRdUYY5kU5NbA3GnpGYHf-,healthy, , ,"-3.35835774,36.71399429",1439,5,uuid:48826a26-9cf4-4c60-85e5-36fdd4fc939e
7/11/2020 11:58:00,7/11/2020 11:59:00,7/11/2020,359044064548618,https://drive.google.com/open?id=1zfr0VydxDgNCd44seJqmHr1-1ux0RBCM,healthy, , ,"-3.35843068,36.71400896",1452,5,uuid:fda6b225-c051-4eac-86f3-517fc2cc93aa
